arm,panel,seed,window,n_days,pearson_ic,pearson_t,rank_ic,net_pct,sharpe,mdd_pct,turnover,cost_pct,trigger_rate,avg_hold_days
onenas_8isl,set3,45,2022,251,0.013607689848205394,1.0945312155319196,0.01382008791381957,4.193417070205771,0.2515175356039033,21.01294012334615,0.9176809970119523,8.026102929794217,1.0,1.0
onenas_8isl,set3,45,2023,250,0.020841210105278198,1.678401649855251,0.01759116248503124,16.018089138751943,1.1031862341542378,9.06144269178998,0.8764425483999997,6.437300861248037,1.0,1.0
onenas_8isl,set3,45,2024,244,0.0014830795020929592,0.11048838797032981,-0.0019632005553591246,-15.56565052189234,-0.940271493684827,25.29970612169358,0.898972592827869,6.929060521892341,1.0,1.0
onenas_8isl,set3,45,2022-24,745,0.01206403231775809,1.6390727194333286,0.009916257385394492,4.650169308131046,0.09717291924982853,21.2612411458497,0.8967816723489936,21.388150691868926,1.0,1.0
onenas_8isl,set3,45,2020-24,1250,0.008169684413815433,1.3677714930083784,0.007360124486360534,4.470487702804189,0.04611680646056346,41.28802634174083,0.8697083833999991,40.043762297195826,1.0,1.0
onenas_8isl,set3,46,2020,253,0.00716569338746687,0.5375202000110736,0.006969093798346785,-7.268370807391546,-0.249879969819072,31.8073400555562,0.8584654705533598,9.68880080739156,1.0,1.0
onenas_8isl,set3,46,2021,252,0.009360076815392466,0.711778285487504,0.0070731971649803755,-1.5503588122917653,-0.09263416669299375,17.366297824216563,0.9909873234126987,10.266708812291776,1.0,1.0
onenas_8isl,set3,46,2022,251,-0.001750623362233692,-0.15358642152732668,-0.001510833378385637,-11.87237665046665,-0.750639080835885,27.158896746630578,0.8899677067729084,7.5200266504666535,1.0,1.0
onenas_8isl,set3,46,2023,250,0.004883988234984491,0.42219448763919676,0.0011489664337284023,-6.966940647445129,-0.5079456739682412,13.632970197936386,1.1720232940000002,8.380110647445134,1.0,1.0
onenas_8isl,set3,46,2024,244,0.003597360034062334,0.31843872505041404,0.005512407755996695,0.2585109152433115,0.01810143484895808,12.869474771144812,1.097361093647541,8.315199084756694,1.0,1.0
onenas_8isl,set3,46,2022-24,745,0.0022273106619284267,0.33809178369815607,0.0016819462052624153,-18.592938150868857,-0.4241600233758351,28.29076344974371,1.0536148748322136,24.22746815086888,1.0,1.0
onenas_8isl,set3,46,2020-24,1250,0.00466480498211576,0.8562687503706808,0.0038389410715818323,-27.40316142901812,-0.2925413541891742,40.503925319480146,1.0012626549200003,44.1744714290181,1.0,1.0
onenas_8isl,set3,47,2020,253,0.011837589677970162,0.8251034312402113,0.008097430973009865,13.050738054971486,0.4734626658534589,24.85701116157134,0.9107172999999995,10.927351945028535,1.0,1.0
onenas_8isl,set3,47,2021,252,0.015965517079039957,1.3273014803039462,0.021410481689960664,6.042151984605081,0.40277552769771224,16.06114919357034,0.7959840023809532,8.288828015394934,1.0,1.0
onenas_8isl,set3,47,2022,251,0.007396843306668693,0.634442619678559,0.007443213494236655,-1.4445023017977516,-0.08739281788340597,20.973178784960865,0.7765471938247015,6.761652301797746,1.0,1.0
onenas_8isl,set3,47,2023,250,0.011894546769848389,1.0255043243743889,0.012500656183284472,15.641894014030155,1.133804032142697,7.922113444110418,0.7147479838000004,5.128405985969851,1.0,1.0
onenas_8isl,set3,47,2024,244,0.0044037831898755715,0.4238579996493665,0.009960125514656012,-0.10148444029990777,-0.008351623348164649,12.596729365754339,0.7694907323770491,5.883684440299901,1.0,1.0
onenas_8isl,set3,47,2022-24,745,0.007925862363443727,1.2221561631972635,0.009964672830135014,14.123178578931247,0.3304866167485447,20.973178784960865,0.7523009336241612,17.746471421068726,1.0,1.0
onenas_8isl,set3,47,2020-24,1250,0.010338390362568091,1.9129862087621663,0.011894218144393735,33.23051023122803,0.37343919072313886,27.864153599254177,0.7929404394400003,36.9482097687719,1.0,1.0
onenas_8isl,set4,45,2020,252,0.006074144612463752,0.3959965592654356,0.0021114556602775955,11.15479033182705,0.380831274375384,33.86122072065598,0.6390290857142855,7.5092896681729595,1.0,1.0
onenas_8isl,set4,45,2021,252,0.009837995837374925,0.740929622138858,0.012160618268603065,9.527827364472,0.6965910072693763,12.004510105616092,0.5511027952380951,5.805962635527991,1.0,1.0
onenas_8isl,set4,45,2022,251,-0.00018992826474384294,-0.01486963080436093,-0.0027594941113987925,-2.153171523398013,-0.14620493695555628,15.132853539826247,0.6657654025896411,5.733991523398016,1.0,1.0
onenas_8isl,set4,45,2023,250,0.01979489451750124,1.7616534685848828,0.020098751726429706,18.760521577073263,1.6295897285037308,6.292629429896428,0.7171339104000002,5.452278422926735,1.0,1.0
onenas_8isl,set4,45,2024,246,0.016321453507253558,1.533418373249249,0.018650595839810907,3.461271664804734,0.323319549682295,8.155318279543666,0.9032954024390248,6.9718283351952675,1.0,1.0
onenas_8isl,set4,45,2022-24,747,0.01193591592732126,1.7826634570526938,0.011941233582650352,20.08545443673113,0.5389884574559249,15.132853539826247,0.760380330388219,18.141265563268856,1.0,1.0
onenas_8isl,set4,45,2020-24,1251,0.010332524852972282,1.8088803564464715,0.010005327031429048,40.81945035592512,0.4714738959658752,33.86122072065598,0.6928329686250998,31.405139644075003,1.0,1.0
onenas_8isl,set4,46,2020,252,0.0009631381910465742,0.06050061931735402,0.0036532274924731276,2.838269207441968,0.09471479250874097,22.414504928277225,0.8916603509920636,10.222040792558024,1.0,1.0
