suite,panel,seed,window,net_pct,sharpe,mdd_pct
40isl,set1,46,2022,34.30909435060463,2.066325408868036,7.834698609947749
40isl,set1,46,2023,3.1025253863814757,0.23525274379089273,11.079807415712772
40isl,set1,46,2024,-11.805029298886923,-0.8443989144083502,20.612732891647887
40isl,set1,46,2022-24,27.8900307222082,0.6335021247408745,12.945228921108887
40isl,set1,46,2020-24,49.594065857330406,0.6141232395340172,21.285175881212144
40isl,set1,47,2020,-10.132906179821706,-0.42934168276932677,32.354813286305784
40isl,set1,47,2021,22.360188447589323,1.7566713503113667,4.66297116803853
40isl,set1,47,2022,20.02148866466434,1.1300874051060166,13.518529047532654
40isl,set1,47,2023,8.655473564923744,0.7206774616438568,7.316386002025142
40isl,set1,47,2024,-0.851456771448441,-0.0625507887195369,9.863489258668706
40isl,set1,47,2022-24,29.008714591886154,0.6620047149082505,13.518529047532654
40isl,set1,47,2020-24,48.22980928181978,0.5887562848341676,32.354813286305784
40isl,set1,48,2020,-12.429470246206286,-0.562301831674258,23.13142276909624
40isl,set1,48,2021,15.766737173524806,1.2261895865381247,11.175713973554108
40isl,set1,48,2022,16.47227373213731,0.9580148845255206,11.965790539910959
40isl,set1,48,2023,5.477560007140031,0.3793876319811114,11.432210503437204
40isl,set1,48,2024,5.081103358876995,0.35656604646751444,8.985759003656407
40isl,set1,48,2022-24,27.210118508510046,0.5956354879871296,11.965790539910959
40isl,set1,48,2020-24,29.655018308382264,0.36561207922363237,23.13142276909624
40isl,set1,49,2020,5.168503053334612,0.1829995357556176,34.435195357928265
40isl,set1,49,2021,24.198124127573315,1.975784808645348,4.890414723050129
40isl,set1,49,2022,15.651649407557283,1.0631286257844128,11.825917120529205
40isl,set1,49,2023,1.442969644821052,0.11849912780611101,11.593775317264226
40isl,set1,49,2024,-2.8938604562306955,-0.24012741880666846,14.039337641428219
40isl,set1,49,2022-24,11.662488588929431,0.2921772959494809,15.404849356870539
40isl,set1,49,2020-24,52.16803608448958,0.5983812125709556,34.435195357928265
40isl,set1,50,2020,19.548639653345646,0.7276986729908782,28.281792709042147
40isl,set1,50,2021,26.736633743151117,2.232466788895764,5.102387946504094
40isl,set1,50,2022,15.134366471648777,0.8954546004938444,14.52996420213629
40isl,set1,50,2023,11.170160508330822,0.8010506949966449,10.634644468739946
40isl,set1,50,2024,-11.772070042238875,-0.9318570759430682,14.438694661002835
40isl,set1,50,2022-24,10.621479089184206,0.2475781745885505,14.52996420213629
40isl,set1,50,2020-24,59.09262500829254,0.6863876615545917,28.281792709042147
40isl,set1,51,2020,1.289739896957497,0.06324149268435861,19.30695758365931
40isl,set1,51,2021,25.11408282948424,1.8100525579916915,6.859457265758964
40isl,set1,51,2022,10.333725530087184,0.5728039606702299,14.525207650290605
40isl,set1,51,2023,6.481310020723997,0.5593761089349029,8.07770931120526
40isl,set1,51,2024,-9.713644350765387,-0.7696455208037453,12.516153670221222
